Ticker,JPM,JPM,JPM,JPM,JPM,JPM,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,ABBV,ABBV,ABBV,ABBV,ABBV,ABBV,META,META,META,META,META,META,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,UNH,UNH,UNH,UNH,UNH,UNH,HD,HD,HD,HD,HD,HD,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,BAC,BAC,BAC,BAC,BAC,BAC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,WFC,WFC,WFC,WFC,WFC,WFC,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-03,34.060001373291016,35.189998626708984,34.0099983215332,34.97999954223633,24.695110321044922,44102800,16.339839935302734,16.720470428466797,16.325576782226562,16.651901245117188,16.651901245117188,146912940,3.575000047683716,3.5999999046325684,3.502500057220459,3.509999990463257,3.2197303771972656,46804400,,,,,,,,,,,,,29.479999542236328,30.170000076293945,28.889999389648438,28.950000762939453,21.0816707611084,2303200,8.794500350952148,8.973999977111816,8.77750015258789,8.951499938964844,8.951499938964844,102216000,51.2400016784668,51.70000076293945,51.11000061035156,51.4900016784668,42.696807861328125,6021000,42.40999984741211,42.900001525878906,42.06999969482422,42.13999938964844,31.88605308532715,8452900,14.621429443359375,14.73214340209961,14.60714340209961,14.686785697937012,12.433823585510254,302220800,5.75,5.889999866485596,5.739999771118164,5.800000190734863,4.723225116729736,246293200,65.58999633789062,66.0,65.25,65.87999725341797,46.611202239990234,16116200,10.039999961853027,10.388570785522461,10.018570899963379,10.319999694824219,10.319999694824219,29213800,1.929332971572876,1.9666670560836792,1.8433330059051514,1.871999979019165,1.871999979019165,13921500,27.940000534057617,28.520000457763672,27.940000534057617,28.43000030517578,20.010784149169922,40071200,26.329999923706055,26.65999984741211,25.829999923706055,25.860000610351562,21.522531509399414,37911800
2012-01-04,34.439998626708984,35.150001525878906,34.33000183105469,34.95000076293945,24.851547241210938,36571200,16.642391204833984,16.77302360534668,16.532032012939453,16.723724365234375,16.723724365234375,114445440,3.512500047683716,3.565000057220459,3.4800000190734863,3.549999952316284,3.256422758102417,34737200,,,,,,,,,,,,,28.889999389648438,29.09000015258789,28.100000381469727,28.450000762939453,20.71756362915039,2025400,8.96049976348877,9.024999618530273,8.803500175476074,8.875499725341797,8.875499725341797,84104000,51.2599983215332,52.25,51.25,52.2400016784668,43.318721771240234,5406400,42.060001373291016,42.91999816894531,41.91999816894531,42.7400016784668,32.34006118774414,11085800,14.64285659790039,14.8100004196167,14.617142677307129,14.765713691711426,12.500643730163574,260022000,5.710000038146973,5.880000114440918,5.619999885559082,5.809999942779541,4.731368541717529,243711200,65.75,65.87999725341797,65.11000061035156,65.4800033569336,46.328189849853516,9243100,10.335714340209961,11.567143440246582,10.258570671081543,11.492856979370117,11.492856979370117,100489900,1.880666971206665,1.9113329648971558,1.8333330154418945,1.8473329544067383,1.8473329544067383,9451500,28.34000015258789,28.690000534057617,28.040000915527344,28.559999465942383,20.10228729248047,27519200,25.950000762939453,26.229999542236328,25.549999237060547,26.010000228881836,21.64737892150879,45418500
2012-01-05,34.709999084472656,35.91999816894531,34.400001525878906,35.68000030517578,25.370620727539062,38381400,16.569820404052734,16.61586570739746,16.42217254638672,16.491741180419922,16.491741180419922,131184684,3.5325000286102295,3.694999933242798,3.5174999237060547,3.677500009536743,3.3733789920806885,56354800,,,,,,,,,,,,,28.459999084472656,28.75,28.18000030517578,28.489999771118164,20.746686935424805,2007500,8.79699993133545,8.912500381469727,8.702500343322754,8.880499839782715,8.880499839782715,76182000,51.88999938964844,52.72999954223633,51.79999923706055,52.59000015258789,43.60895538330078,6330100,42.630001068115234,43.20000076293945,42.38999938964844,43.09000015258789,32.60488510131836,10245500,14.819643020629883,14.948213577270508,14.738213539123535,14.929642677307129,12.639427185058594,271269600,5.75,6.349999904632568,5.710000038146973,6.309999942779541,5.138543605804443,547780000,65.31999969482422,65.5999984741211,64.83000183105469,65.4000015258789,46.2715950012207,11886900,11.34571361541748,11.694286346435547,11.039999961853027,11.328571319580078,11.328571319580078,86552900,1.8506669998168945,1.8619999885559082,1.7899999618530273,1.8079999685287476,1.8079999685287476,15082500,28.5,29.579999923706055,28.25,29.020000457763672,20.42606544494629,48435100,26.010000228881836,26.899999618530273,25.90999984741211,26.59000015258789,22.13008689880371,50873400
2012-01-06,35.689998626708984,35.77000045776367,35.13999938964844,35.36000061035156,25.143083572387695,33160600,16.4952449798584,16.516517639160156,16.261011123657227,16.266767501831055,16.266767501831055,107608284,3.674999952316284,3.677500009536743,3.5924999713897705,3.634999990463257,3.3343939781188965,53325200,,,,,,,,,,,,,28.40999984741211,28.549999237060547,28.020000457763672,28.309999465942383,20.61561393737793,2435700,8.903499603271484,9.232500076293945,8.875,9.130499839782715,9.130499839782715,140168000,52.75,53.41999816894531,52.47999954223633,52.779998779296875,43.76649856567383,5321700,43.0,43.29999923706055,42.79999923706055,43.20000076293945,32.688133239746094,7285500,14.991786003112793,15.098214149475098,14.972143173217773,15.085714340209961,12.771557807922363,318292800,6.210000038146973,6.300000190734863,6.059999942779541,6.179999828338623,5.032679557800293,299630600,65.44000244140625,65.45999908447266,64.61000061035156,64.83000183105469,45.868309020996094,15359900,11.302857398986816,12.471428871154785,11.242856979370117,12.327142715454102,12.327142715454102,125610800,1.8133330345153809,1.852666974067688,1.7606669664382935,1.7940000295639038,1.7940000295639038,14794500,28.84000015258789,29.079999923706055,28.459999084472656,28.940000534057617,20.369747161865234,32303500,26.670000076293945,27.149999618530273,26.360000610351562,26.93000030517578,22.413063049316406,55685000
2012-01-09,35.439998626708984,35.68000030517578,34.9900016784668,35.29999923706055,25.10041046142578,23001800,16.178678512573242,16.191190719604492,15.546296119689941,15.57707691192627,15.57707691192627,232671096,3.637500047683716,3.7049999237060547,3.609999895095825,3.634999990463257,3.3343939781188965,50824400,,,,,,,,,,,,,29.299999237060547,30.389999389648438,29.25,30.219999313354492,22.00649070739746,3348500,9.137999534606934,9.218500137329102,8.850000381469727,8.928000450134277,8.928000450134277,101138000,52.630001068115234,52.970001220703125,52.470001220703125,52.720001220703125,43.716739654541016,5079300,43.18000030517578,43.29999923706055,42.75,43.22999954223633,32.7108268737793,7346600,15.196429252624512,15.276785850524902,15.048213958740234,15.061785697937012,12.751300811767578,394024400,6.260000228881836,6.369999885559082,6.190000057220459,6.269999980926514,5.10597038269043,240614400,64.95999908447266,65.08999633789062,64.41000366210938,64.93000030517578,45.93905258178711,7934600,12.80142879486084,14.235713958740234,12.44857120513916,14.025713920593262,14.025713920593262,214073300,1.7999999523162842,1.8326669931411743,1.7413330078125,1.8166669607162476,1.8166669607162476,13455000,29.149999618530273,29.3799991607666,29.0,29.299999237060547,20.623144149780273,25720100,26.899999618530273,27.1200008392334,26.65999984741211,27.030000686645508,22.546524047851562,38481100
2012-01-10,36.06999969482422,36.349998474121094,35.7599983215332,36.04999923706055,25.633708953857422,35972800,15.759510040283203,15.860860824584961,15.438187599182129,15.594094276428223,15.594094276428223,175648176,3.690000057220459,3.692500114440918,3.5950000286102295,3.619999885559082,3.3206331729888916,54632800,,,,,,,,,,,,,30.520000457763672,31.1299991607666,30.3799991607666,30.649999618530273,22.319622039794922,2682900,9.055000305175781,9.119999885559082,8.854999542236328,8.967000007629395,8.967000007629395,79716000,52.959999084472656,53.040000915527344,52.369998931884766,52.619998931884766,43.63383102416992,7063200,43.529998779296875,43.599998474121094,43.119998931884766,43.529998779296875,32.93783950805664,7497500,15.211071014404297,15.214285850524902,15.053570747375488,15.115714073181152,12.796954154968262,258196400,6.440000057220459,6.659999847412109,6.440000057220459,6.630000114440918,5.399135589599609,354292100,65.11000061035156,65.4000015258789,65.0,65.19999694824219,46.13009262084961,8476600,14.257143020629883,14.262857437133789,13.214285850524902,13.6899995803833,13.6899995803833,146335000,1.829332947731018,1.8506669998168945,1.8166669607162476,1.841333031654358,1.841333031654358,10077000,29.739999771118164,29.799999237060547,29.18000030517578,29.40999984741211,20.700565338134766,29860100,27.18000030517578,27.600000381469727,26.850000381469727,26.969999313354492,22.496475219726562,48976300
2012-01-11,35.79999923706055,36.7400016784668,35.65999984741211,36.65999984741211,26.067466735839844,29852900,15.603102684020996,15.750500679016113,15.543543815612793,15.664665222167969,15.664665222167969,95904000,3.5875000953674316,3.619999885559082,3.5325000286102295,3.547499895095825,3.25412917137146,48427200,,,,,,,,,,,,,30.690000534057617,31.649999618530273,30.59000015258789,31.200000762939453,22.720136642456055,2710300,8.982000350952148,9.03849983215332,8.909500122070312,8.944999694824219,8.944999694824219,62054000,52.4900016784668,53.119998931884766,52.060001373291016,53.0099983215332,43.95722579956055,4281600,43.52000045776367,43.599998474121094,43.15999984741211,43.459999084472656,32.884857177734375,8222100,15.09571361541748,15.101785659790039,14.975357055664062,15.091071128845215,12.776095390319824,215084800,6.599999904632568,6.900000095367432,6.519999980926514,6.869999885559082,5.594579219818115,354039600,65.11000061035156,65.54000091552734,64.83999633789062,65.12999725341797,46.08055877685547,6784600,13.569999694824219,13.657142639160156,13.064286231994629,13.164285659790039,13.164285659790039,87148600,1.841333031654358,1.8919999599456787,1.8200000524520874,1.8819999694824219,1.8819999694824219,10084500,29.25,29.68000030517578,29.079999923706055,29.6200008392334,20.84837532043457,30908700,26.989999771118164,27.100000381469727,26.75,26.889999389648438,22.429752349853516,30836000
2012-01-12,36.81999969482422,37.04999923706055,36.16999816894531,36.849998474121094,26.202560424804688,39420700,15.796296119689941,15.838088035583496,15.678177833557129,15.756756782531738,15.756756782531738,74932992,3.555000066757202,3.557499885559082,3.447499990463257,3.5250000953674316,3.2334907054901123,65236400,,,,,,,,,,,,,31.200000762939453,31.93000030517578,30.81999969482422,31.68000030517578,23.06967544555664,1987300,8.970999717712402,8.974499702453613,8.787500381469727,8.796500205993652,8.796500205993652,107716000,53.220001220703125,53.2400016784668,52.529998779296875,52.869998931884766,43.84114456176758,4550300,43.59000015258789,43.65999984741211,43.130001068115234,43.38999938964844,32.83189010620117,8449900,15.081428527832031,15.103570938110352,14.95535659790039,15.049642562866211,12.741019248962402,212587200,6.989999771118164,7.019999980926514,6.659999847412109,6.789999961853027,5.52943229675293,362099600,65.27999877929688,65.41000366210938,64.93000030517578,65.2300033569336,46.15132522583008,7402900,13.21142864227295,13.338570594787598,12.742856979370117,13.164285659790039,13.164285659790039,61243000,1.8986669778823853,1.9079999923706055,1.8539999723434448,1.8833329677581787,1.8833329677581787,10939500,29.770000457763672,29.940000534057617,29.239999771118164,29.610000610351562,20.841346740722656,29175900,27.020000457763672,27.260000228881836,26.6200008392334,27.170000076293945,22.663299560546875,31775700
